"Date","FR","DE","Gaz"
2019-12-13,35.85,36.04,12.925
2019-12-16,42.61,39.35,12.575
2019-12-17,42.85,37.23,12.9
2019-12-18,41.01,40.85,12.575
2019-12-19,28.67,34.09,12.9
2019-12-20,25.82,29.62,12.65
2019-12-23,26.09,24.75,11.375
2019-12-24,20.92,22.58,11
2019-12-27,32.83,37.82,12.525
2019-12-30,35.22,25.17,12.275
2019-12-31,38.44,31.24,11.8
