"Date","FR","DE","Gaz"
2026-01-21,85.82,115.84,40.24
2026-01-22,90.93,106.22,38.35
2026-01-23,103.04,109.86,40.535
2026-01-26,115.98,156.76,40.625
2026-01-27,95.06,133.19,39.8
2026-01-28,126.66,135.48,39.6
2026-01-29,117.43,135.49,40.27
2026-01-30,103.47,112.83,40.65
2026-02-02,108.76,107.21,34.35
2026-02-03,87.36,97.79,33.865
2026-02-04,87.68,104.7,34.2
2026-02-05,71.01,109.23,34.45
2026-02-06,69.6,123.06,36.41
2026-02-09,81.83,139.4,33.725
2026-02-10,54.5,118.53,31.68
2026-02-11,13.82,112.23,31.975
2026-02-12,16.9,103.84,32.73
2026-02-13,58.71,107.76,32.015
2026-02-16,12.57,96.33,30.935
2026-02-17,47.28,99.74,29.965
2026-02-18,28.02,110.95,31.165
2026-02-19,38.1,91.65,32.67
2026-02-20,47.09,86.67,30.75
2026-02-23,28.31,72.07,31.775
2026-02-24,31.09,115.18,30.45
2026-02-25,27.38,93.3,30.44
2026-02-26,21.93,75.18,31.35
2026-02-27,12.86,66.85,32.175
2026-03-02,30.52,59.13,43.77
2026-03-03,60.11,94.02,53.3
2026-03-04,76.34,107.13,46.85
2026-03-05,81.88,139.89,49.8
2026-03-06,72.88,113.38,51.305
