"Date","FR","DE","GAS","FR_adj","DE_adj","GAS_adj","lFR","lDE","lGAS","crise","covid"
2015-01-02,36.56,22.34,20.3,36.56,22.34,20.3,3.59895474658595,3.10637879364105,3.01062088604774,0,0
2015-01-05,44.8,36.18,19.825,44.8,36.18,19.825,3.80220813942094,3.58850647996715,2.98694376752091,0,0
2015-01-06,44.93,33.67,19.3,44.93,33.67,19.3,3.80510572308207,3.51660723317298,2.96010509591084,0,0
2015-01-07,45.53,38.59,19.1,45.53,38.59,19.1,3.81837144934669,3.65299317554953,2.94968833505258,0,0
2015-01-08,42.52,28.05,19.45,42.52,28.05,19.45,3.74997455347375,3.33398863196871,2.96784707006446,0,0
2015-01-09,33.02,24.48,19.35,33.02,24.48,19.35,3.49711343849198,3.19785645764413,2.96269241947579,0,0
2015-01-12,36.5,22.56,19.75,36.5,22.56,19.75,3.59731226058845,3.11617842662986,2.98315349134713,0,0
2015-01-13,36.82,24.97,19.8,36.82,24.97,19.8,3.60604117580493,3.21767510429168,2.98568193770049,0,0
2015-01-14,38.92,27.68,19.875,38.92,27.68,19.875,3.6615082573178,3.32071013074947,2.9894626605404,0,0
2015-01-15,37.08,24.76,19.9,37.08,24.76,19.9,3.61307774069765,3.2092294478164,2.99071973173045,0,0
2015-01-16,42.14,33.89,19.475,42.14,33.89,19.475,3.74099740837604,3.52311998561896,2.96913159175681,0,0
2015-01-19,46.44,42.75,19.2,46.44,42.75,19.2,3.83816115682969,3.75536919538277,2.95491027903374,0,0
2015-01-20,49.81,47,18.925,49.81,47,18.925,3.90821576708519,3.85014760171006,2.94048379932351,0,0
2015-01-21,50.08,44.93,19.25,50.08,44.93,19.25,3.91362172679184,3.80510572308207,2.95751106073379,0,0
2015-01-22,51.44,43.88,19.425,51.44,43.88,19.425,3.94041607992936,3.78145863540703,2.96656089625371,0,0
2015-01-23,48.49,42.26,19.45,48.49,42.26,19.45,3.88135759111726,3.74384101218791,2.96784707006446,0,0
2015-01-26,47.17,37.23,19.525,47.17,37.23,19.525,3.85375809729617,3.61711488788463,2.97169569572575,0,0
2015-01-27,48.28,33.21,20.075,48.28,33.21,20.075,3.87701739622933,3.50285103538866,2.99947525983283,0,0
2015-01-28,45.24,27.47,20.45,45.24,27.47,20.45,3.81198165124792,3.31309450010718,3.01798288248881,0,0
2015-01-29,49.09,26.93,20.75,49.09,26.93,20.75,3.89365534806996,3.29324090682351,3.03254624667671,0,0
2015-01-30,42.35,38.29,20.25,42.35,38.29,20.25,3.74596842109806,3.6451887654892,3.00815479355255,0,0
2015-02-02,54.18,42.47,20.975,54.18,42.47,20.975,3.99231183665695,3.74879794432518,3.04333125235327,0,0
2015-02-03,56.66,45.76,21,56.66,45.76,21,4.03706849440237,3.82341034707154,3.04452243772342,0,0
2015-02-04,53.67,48.49,21.325,53.67,48.49,21.325,3.98285418618874,3.88135759111726,3.05988009337774,0,0
2015-02-05,52.53,43.57,21.65,52.53,43.57,21.65,3.96138443496587,3.77436884012935,3.0750054544485,0,0
2015-02-06,52.09,39.29,21.3,52.09,39.29,21.3,3.9529729917571,3.67097003357037,3.05870707271538,0,0
2015-02-09,62.04,27.93,21.55,62.04,27.93,21.55,4.12777933830834,3.32970137995709,3.07037581654976,0,0
2015-02-10,62.09,44.4,22.25,62.09,44.4,22.25,4.1285849453768,3.79323946943818,3.10234200861225,0,0
2015-02-11,55.88,48.58,23.225,55.88,48.58,23.225,4.02320653438876,3.88321192357403,3.1452292846999,0,0
2015-02-12,54.24,48.15,24.1,54.24,48.15,24.1,3.99341864363214,3.87432113824413,3.18221184049661,0,0
2015-02-13,48.85,38.61,23.4,48.85,38.61,23.4,3.88875437848879,3.65351131027615,3.15273602236366,0,0
2015-02-16,54.93,35.63,23.175,54.93,35.63,23.175,4.00605964735453,3.57318797961774,3.14307411145192,0,0
2015-02-17,49.86,43,22.875,49.86,43,22.875,3.90921907809541,3.76120011569356,3.13004461116159,0,0
2015-02-18,51.11,43.22,22.925,51.11,43.22,22.925,3.93398017278019,3.76630335107874,3.13222801814253,0,0
2015-02-19,52.07,37.92,22.075,52.07,37.92,22.075,3.95258896717481,3.63547867738682,3.09444574649002,0,0
2015-02-20,50.96,30.91,22.45,50.96,30.91,22.45,3.93104101126391,3.43107975614403,3.11129061418826,0,0
2015-02-23,46.97,31.98,21.95,46.97,31.98,21.95,3.8495091000389,3.46511070740581,3.08876713952118,0,0
2015-02-24,46.23,34.8,22.7,46.23,34.8,22.7,3.83362893800013,3.54961738678043,3.12236492448736,0,0
2015-02-25,49.12,44.33,23.125,49.12,44.33,23.125,3.89426628383889,3.79166164875696,3.14091428339849,0,0
2015-02-26,48.03,37.12,23.75,48.03,37.12,23.75,3.87182581567673,3.614155907918,3.16758253048065,0,0
2015-02-27,48.81,38.94,23.65,48.81,38.94,23.65,3.88793520989906,3.66202199994405,3.16336311493794,0,0
2015-03-02,45.54,26.57,23.3,45.54,26.57,23.3,3.81859106063559,3.27978275977172,3.14845336057165,0,0
2015-03-03,51.2,27.61,22.15,51.2,27.61,22.15,3.93573953204546,3.31817802594206,3.09783749649114,0,0
2015-03-04,47.59,26.21,22.425,47.59,26.21,22.425,3.86262265513302,3.26614101733532,3.11017640794486,0,0
2015-03-05,49.46,36.6,21.95,49.46,36.6,21.95,3.90116426209327,3.60004824040732,3.08876713952118,0,0
2015-03-06,50.36,40.09,21.9,50.36,40.09,21.9,3.91919720917615,3.69112692665442,3.08648663682246,0,0
2015-03-09,44.71,39.09,21.85,44.71,39.09,21.85,3.80019719024589,3.66586667980486,3.0842009215416,0,0
2015-03-10,47.17,37.77,22.025,47.17,37.77,22.025,3.85375809729617,3.63151513672437,3.09217817182224,0,0
2015-03-11,46.08,34.96,22.15,46.08,34.96,22.15,3.83037901638764,3.55420455078733,3.09783749649114,0,0
2015-03-12,44.99,39.37,21.9,44.99,39.37,21.9,3.80644024285308,3.67300410495565,3.08648663682246,0,0
2015-03-13,44.61,36.8,21.475,44.61,36.8,21.475,3.79795804914017,3.60549784517489,3.06688946787032,0,0
2015-03-16,54.08,30.86,21.35,54.08,30.86,21.35,3.99046443173471,3.42946084693501,3.06105173967463,0,0
2015-03-17,47.52,32.12,21.2,47.52,32.12,21.2,3.86115067505439,3.46947888907856,3.05400118167797,0,0
2015-03-18,45.12,36.51,21.5,45.12,36.51,21.5,3.8093256071898,3.59758619566755,3.06805293513362,0,0
2015-03-19,42.25,37.35,21.05,42.25,37.35,21.05,3.74360435380318,3.62033291157883,3.04690056012839,0,0
2015-03-20,40.84,35.3,21.1,40.84,35.3,21.1,3.70966199329646,3.56388296393925,3.04927304048202,0,0
2015-03-23,52.87,41.37,21.3,52.87,41.37,21.3,3.96783607024736,3.72255598047332,3.05870707271538,0,0
2015-03-24,56.6,48.2,21.7,56.6,48.2,21.7,4.03600898520914,3.87535902105655,3.07731226054641,0,0
2015-03-25,57.02,39.3,21.4,57.02,39.3,21.4,4.04340208348453,3.67122451887522,3.06339092202781,0,0
2015-03-26,50.35,40.83,22.4,50.35,40.83,22.4,3.91899861916457,3.70941710533148,3.10906095886099,0,0
2015-03-27,50.86,33.6,21.85,50.86,33.6,21.85,3.92907675999397,3.51452606696916,3.0842009215416,0,0
2015-03-30,39.15,18.7,21.9,39.15,18.7,21.9,3.66740042243681,2.92852352386054,3.08648663682246,0,0
2015-03-31,40.52,16.97,22.2,40.52,16.97,22.2,3.70179567938048,2.83144707924613,3.10009228887823,0,0
2015-04-01,44.12,20.68,23.2,44.12,20.68,23.2,3.7869131943853,3.02916704964023,3.14415227867226,0,0
2015-04-02,50.05,32.05,22.65,50.05,32.05,22.65,3.91302250576123,3.46729718336668,3.12015985192904,0,0
2015-04-07,52.16,36.03,22.55,52.16,36.03,22.55,3.9543159176184,3.58435192476,3.11573506594869,0,0
2015-04-08,54.05,42.18,22.1,54.05,42.18,22.1,3.98990954408522,3.74194617505063,3.09557760852371,0,0
2015-04-09,52.6,42.25,22.375,52.6,42.25,22.375,3.96271611974366,3.74360435380318,3.10794426416092,0,0
2015-04-10,46.61,35.66,23.075,46.61,35.66,23.075,3.84181511038465,3.57402961243499,3.13874978038892,0,0
2015-04-13,48.66,24.07,22.425,48.66,24.07,22.425,3.88485733735538,3.18096625179498,3.11017640794486,0,0
2015-04-14,44.27,32.05,21.9,44.27,32.05,21.9,3.79030724674405,3.46729718336668,3.08648663682246,0,0
2015-04-15,46.09,27.1,22.25,46.09,27.1,22.25,3.83059600673242,3.29953372788566,3.10234200861225,0,0
2015-04-16,44.91,34.64,22.175,44.91,34.64,22.175,3.80466048709965,3.54500908369423,3.09896552819564,0,0
2015-04-17,42.67,37.35,21.425,42.67,37.35,21.425,3.75349609719991,3.62033291157883,3.06455846448384,0,0
2015-04-20,41.82,32.68,21.7,41.82,32.68,21.7,3.73337469400049,3.4867632699918,3.07731226054641,0,0
2015-04-21,41.91,30.2,21.75,41.91,30.2,21.75,3.73552446193698,3.40784192438082,3.07961375753469,0,0
2015-04-22,39.09,36.13,21.6,39.09,36.13,21.6,3.66586667980486,3.58712354515955,3.07269331469012,0,0
2015-04-23,39.34,34.55,21.3,39.34,34.55,21.3,3.67224181296091,3.54240755021368,3.05870707271538,0,0
2015-04-24,35.92,33.28,21.8,35.92,33.28,21.8,3.581294243434,3.50495661595301,3.08190996979504,0,0
2015-04-27,39.75,35.27,21.55,39.75,35.27,21.55,3.68260984110034,3.56303274424796,3.07037581654976,0,0
2015-04-28,41.3,36.82,21.525,41.3,36.82,21.525,3.72086249996699,3.60604117580493,3.06921505031379,0,0
2015-04-29,41.48,32.33,21.5,41.48,32.33,21.5,3.72521138336133,3.47599559173734,3.06805293513362,0,0
2015-04-30,40.29,34.86,20.85,40.29,34.86,20.85,3.69610329920326,3.55134004009187,3.03735394824481,0,0
2015-05-01,21.64,23.09,20.025,21.64,23.09,20.025,3.07454345397828,3.1393996233664,2.99698149295442,0,0
2015-05-05,27.84,26.77,20.35,27.84,26.77,20.35,3.32647383546622,3.28728185753226,3.0130809118886,0,0
2015-05-06,30.37,25.46,20.35,30.37,25.46,20.35,3.41345527905766,3.23710859312926,3.0130809118886,0,0
2015-05-07,38.56,28.78,20.15,38.56,28.78,20.15,3.65221546974235,3.35968070145922,3.00320428839269,0,0
2015-05-08,25.11,29.37,20.3,25.11,29.37,20.3,3.22326617316949,3.37997374521053,3.01062088604774,0,0
2015-05-11,31.26,29.49,21.05,31.26,29.49,21.05,3.44233932499333,3.38405122282718,3.04690056012839,0,0
2015-05-12,28.37,29.05,21.025,28.37,29.05,21.025,3.34533224882076,3.36901848329792,3.04571220585901,0,0
2015-05-13,27.09,26.72,20.675,27.09,26.72,20.675,3.299164656097,3.28541234866844,3.02892524090975,0,0
2015-05-14,20.11,20.27,20.675,20.11,20.27,20.675,3.00121720378456,3.00914196046391,3.02892524090975,0,0
2015-05-15,29.93,30.59,20.4,29.93,30.59,20.4,3.39886132186461,3.42067315816281,3.01553490085017,0,0
2015-05-18,29.7,30,20.7,29.7,30,20.7,3.39114704580865,3.40119738166216,3.03013370027132,0,0
2015-05-19,29.69,29.27,20.55,29.69,29.27,20.55,3.39081028877567,3.37656310070379,3.02286094094224,0,0
2015-05-20,35.5,34.76,20.55,35.5,34.76,20.55,3.56953269648137,3.54846730039719,3.02286094094224,0,0
2015-05-21,35.47,34.12,20.5,35.47,34.12,20.5,3.56868726878553,3.52988372262348,3.02042488614436,0,0
2015-05-22,32.87,31.16,20.5,32.87,31.16,20.5,3.49256038767613,3.43913522100255,3.02042488614436,0,0
2015-05-26,33.71,32.9,20.525,33.71,32.9,20.525,3.51779452924597,3.49347265777133,3.02164365533849,0,0
2015-05-27,31.67,32.2,20.675,31.67,32.2,20.675,3.45536986055055,3.47196645255036,3.02892524090975,0,0
2015-05-28,33.11,30.48,20.65,33.11,30.48,20.65,3.49983535155915,3.41707073081845,3.02771531940704,0,0
2015-05-29,32.98,30.57,20.575,32.98,30.57,20.575,3.49590131713145,3.42001913590274,3.02407674656313,0,0
2015-06-01,31.44,32.2,20.5,31.44,32.2,20.5,3.44808096756101,3.47196645255036,3.02042488614436,0,0
2015-06-02,23.58,21.19,20.325,23.58,21.19,20.325,3.16039889510922,3.05352937228021,3.01185165543387,0,0
2015-06-03,31.62,29.51,20.35,31.62,29.51,20.35,3.45378983178133,3.38472918895485,3.0130809118886,0,0
2015-06-04,31.62,28.14,20.375,31.62,28.14,20.375,3.45378983178133,3.33719205168624,3.01430865912693,0,0
2015-06-05,39.04,29.48,20.35,39.04,29.48,20.35,3.66458676154489,3.38371206732114,3.0130809118886,0,0
2015-06-08,32.98,30.71,20.575,32.98,30.71,20.575,3.49590131713145,3.42458833445273,3.02407674656313,0,0
2015-06-09,33.79,34.03,20.7,33.79,34.03,20.7,3.5201649007262,3.52724248851281,3.03013370027132,0,0
2015-06-10,32.43,32.46,20.6,32.43,32.46,20.6,3.47908392031923,3.48000856208645,3.02529107579554,0,0
2015-06-11,37.21,35.97,20.175,37.21,35.97,20.175,3.61657754235853,3.58268525770753,3.00444421415601,0,0
2015-06-12,35.69,34.97,20.325,35.69,34.97,20.325,3.57487053750207,3.55449055107528,3.01185165543387,0,0
2015-06-15,35.34,32.35,20.375,35.34,32.35,20.375,3.56501546689155,3.47661402094691,3.01430865912693,0,0
2015-06-16,38.75,37.36,20.5,38.75,37.36,20.5,3.65713075579936,3.62060061336064,3.02042488614436,0,0
2015-06-17,31.72,31.52,20.325,31.72,31.52,20.325,3.45694739676665,3.45062226498968,3.01185165543387,0,0
2015-06-18,36.97,32.56,20.475,36.97,32.56,20.475,3.61010677294854,3.48308454113434,3.01920462973913,0,0
2015-06-19,36.21,32.63,20.575,36.21,32.63,20.575,3.58933532377755,3.48523211060523,3.02407674656313,0,0
2015-06-22,34.6,33.45,20.8,34.6,33.45,20.8,3.54385368206368,3.51005178657424,3.03495298670727,0,0
2015-06-23,37.55,31.61,20.975,37.55,31.61,20.975,3.62567337821014,3.45347352622753,3.04333125235327,0,0
2015-06-24,35.54,31.12,20.875,35.54,31.12,20.875,3.5706588227265,3.43785069931019,3.03855227073692,0,0
2015-06-25,42.2,36.55,20.7,42.2,36.55,20.7,3.74242022104197,3.59868118619579,3.03013370027132,0,0
2015-06-26,40.41,36.04,20.5,40.41,36.04,20.5,3.69907727909038,3.58462943274014,3.02042488614436,0,0
2015-06-29,37.74,35.96,20.4,37.74,35.96,20.4,3.6307205399404,3.58240720960342,3.01553490085017,0,0
2015-06-30,39.9,35.63,20.775,39.9,35.63,20.775,3.68637632389582,3.57318797961774,3.03375034074151,0,0
2015-07-01,42.77,33.42,20.775,42.77,33.42,20.775,3.75583692223882,3.50915452316725,3.03375034074151,0,0
2015-07-02,48.7,34.02,21.05,48.7,34.02,21.05,3.88567903008854,3.52694858696772,3.04690056012839,0,0
2015-07-03,50.22,45.14,20.925,50.22,45.14,20.925,3.91641335372944,3.80976877138939,3.04094461637554,0,0
2015-07-06,47.35,38.69,21.05,47.35,38.69,21.05,3.85756681963209,3.65558116871242,3.04690056012839,0,0
2015-07-07,49.06,47.51,20.775,49.06,47.51,20.775,3.89304403883034,3.86094021519883,3.03375034074151,0,0
2015-07-08,37.85,29.37,20.6,37.85,29.37,20.6,3.63363097988346,3.37997374521053,3.02529107579554,0,0
2015-07-09,39.13,28.8,20.975,39.13,28.8,20.975,3.66688943622232,3.3603753871419,3.04333125235327,0,0
2015-07-10,39.35,33.18,20.875,39.35,33.18,20.875,3.67249597486341,3.5019472847623,3.03855227073692,0,0
2015-07-13,40.33,40.97,21.025,40.33,40.97,21.025,3.69709560888528,3.71284009155878,3.04571220585901,0,0
2015-07-14,35.34,42.38,21.1,35.34,42.38,21.1,3.56501546689155,3.74667655284015,3.04927304048202,0,0
2015-07-15,47.29,47.61,21.175,47.29,47.61,21.175,3.85629885665578,3.86304282320643,3.05282124053812,0,0
2015-07-16,47.07,45.38,21.075,47.07,45.38,21.075,3.85163585541305,3.8150714793517,3.04808750388792,0,0
2015-07-17,42.03,38.41,21.025,42.03,38.41,21.025,3.73838364901703,3.64831784235781,3.04571220585901,0,0
2015-07-20,43.89,42.88,21.075,43.89,42.88,21.075,3.78168650370014,3.75840551676255,3.04808750388792,0,0
2015-07-21,50.9,45.61,21.0625,50.9,45.61,21.0625,3.92986292355648,3.82012699072361,3.04749420811258,0,0
2015-07-22,45.8,46.54,20.8,45.8,46.54,20.8,3.82428409112014,3.84031215787415,3.03495298670727,0,0
2015-07-23,48.32,47.47,20.525,48.32,47.47,20.525,3.87784555362656,3.86009793256323,3.02164365533849,0,0
2015-07-24,44.14,43.98,20.425,44.14,43.98,20.425,3.78736640082859,3.78373498512661,3.01675964074607,0,0
2015-07-27,25.18,30.68,20.475,25.18,30.68,20.475,3.2260500286162,3.42361097649906,3.01920462973913,0,0
2015-07-28,26.7,24.75,20.7,26.7,24.75,20.7,3.2846635654062,3.2088254890147,3.03013370027132,0,0
2015-07-29,28.12,27.04,20.7,28.12,27.04,20.7,3.33648106694246,3.29731725117476,3.03013370027132,0,0
2015-07-30,31.29,25.15,20.95,31.29,25.15,20.95,3.44329855768079,3.22485789654575,3.04213864636815,0,0
2015-07-31,31.4,30.58,20.45,31.4,30.58,20.45,3.44680789291421,3.42034620050092,3.01798288248881,0,0
2015-08-03,31.71,29.46,20.45,31.71,29.46,20.45,3.45663208855026,3.38303341103448,3.01798288248881,0,0
2015-08-04,36.85,33.47,20,36.85,33.47,20,3.60685561863535,3.51064951522324,2.99573227355399,0,0
2015-08-05,35.39,34.76,20.275,35.39,34.76,20.275,3.56642929435737,3.54846730039719,3.00938860000148,0,0
2015-08-06,36.42,34.48,20.375,36.42,34.48,20.375,3.59511807429946,3.54037944579549,3.01430865912693,0,0
2015-08-07,35.48,34.2,19.95,35.48,34.2,19.95,3.56896915744138,3.53222564406856,2.99322914333587,0,0
2015-08-10,33.37,34.36,20.025,33.37,34.36,20.025,3.50765729276328,3.53689309711605,2.99698149295442,0,0
2015-08-11,37.06,38.78,20.025,37.06,38.78,20.025,3.61253822085721,3.65790464981451,2.99698149295442,0,0
2015-08-12,35.48,37.53,19.475,35.48,37.53,19.475,3.56896915744138,3.62514061314693,2.96913159175681,0,0
2015-08-13,31.44,33.8,19.675,31.44,33.8,19.675,3.44808096756101,3.52046080248897,2.97934879430347,0,0
2015-08-14,30.05,30.97,19.5,30.05,30.97,19.5,3.40286266098122,3.43301899398511,2.9704144655697,0,0
2015-08-17,38.72,40.41,19.425,38.72,40.41,19.425,3.65635626240838,3.69907727909038,2.96656089625371,0,0
2015-08-18,35.39,37.84,19.6,35.39,37.84,19.6,3.56642929435737,3.63336674418368,2.97552956623647,0,0
2015-08-19,38.16,39.39,19.2,38.16,39.39,19.2,3.64178784658009,3.67351197698281,2.95491027903374,0,0
2015-08-20,33.26,36.9,19.1,33.26,36.9,19.1,3.50435547376478,3.60821155104648,2.94968833505258,0,0
2015-08-21,30.51,32.56,19.175,30.51,32.56,19.175,3.41805449872858,3.48308454113434,2.95360734725332,0,0
2015-08-24,32.2,30.83,18.6,32.2,30.83,18.6,3.47196645255036,3.42848824189806,2.92316158071916,0,0
2015-08-25,32.02,26.75,18.875,32.02,26.75,18.875,3.46636070756857,3.28653447334202,2.93783829513509,0,0
2015-08-26,32.08,28.64,18.9,32.08,28.64,18.9,3.46823278299831,3.35480434209244,2.9391619220656,0,0
2015-08-27,36.53,31.88,19.3,36.53,31.88,19.3,3.59813384080719,3.46197885392201,2.96010509591084,0,0
2015-08-28,43.35,41.32,19.7,43.35,41.32,19.7,3.76930670322655,3.72134664425144,2.98061863574394,0,0
2015-09-01,42.23,39.11,19.75,42.23,39.11,19.75,3.74313086894585,3.66637818876742,2.98315349134713,0,0
2015-09-02,41.36,37.84,19.975,41.36,37.84,19.975,3.72231423020017,3.63336674418368,2.99448149165234,0,0
2015-09-03,41.73,40.62,20.125,41.73,40.62,20.125,3.73122029460346,3.70426055615224,3.00196282330463,0,0
2015-09-04,37.15,32.68,19.45,37.15,32.68,19.45,3.61496377116377,3.4867632699918,2.96784707006446,0,0
2015-09-07,37.12,33.54,19.325,37.12,33.54,19.325,3.614155907918,3.51273875639506,2.96139959447349,0,0
2015-09-08,38.23,35.48,19.375,38.23,35.48,19.375,3.64362054770832,3.56896915744138,2.96398357523941,0,0
2015-09-09,37.71,34.37,19.425,37.71,34.37,19.425,3.62992531127027,3.53718409086174,2.96656089625371,0,0
2015-09-10,38.48,33.61,19.4,38.48,33.61,19.4,3.65013862579751,3.51482364173701,2.96527306606928,0,0
2015-09-11,39.48,34.18,19.325,39.48,34.18,19.325,3.67579421456528,3.53164067768744,2.96139959447349,0,0
2015-09-14,37.12,33.55,19.125,37.12,33.55,19.125,3.614155907918,3.51303686341769,2.9509963797126,0,0
2015-09-15,37.21,28.91,19.1,37.21,28.91,19.1,3.61657754235853,3.36418755602825,2.94968833505258,0,0
2015-09-16,36.38,33.19,19.175,36.38,33.19,19.175,3.59401917308998,3.50224862573188,2.95360734725332,0,0
2015-09-17,36.25,28.12,19.1,36.25,28.12,19.1,3.59043938130068,3.33648106694246,2.94968833505258,0,0
2015-09-18,38,37.06,18.975,38,37.06,18.975,3.63758615972639,3.61253822085721,2.94312232328169,0,0
2015-09-21,40.04,36.81,19,40.04,36.81,19,3.68987895444702,3.60576954739093,2.94443897916644,0,0
2015-09-22,42.72,33.71,19.075,42.72,33.71,19.075,3.75466719465194,3.51779452924597,2.94837857717052,0,0
2015-09-23,47.94,42.98,19.225,47.94,42.98,19.225,3.86995022900624,3.76073489121436,2.95621151539171,0,0
2015-09-24,44.92,31.95,18.6,44.92,31.95,18.6,3.80488312987024,3.46417218082354,2.92316158071916,0,0
2015-09-25,45.41,35.75,18.925,45.41,35.75,18.925,3.81573234510986,3.57655026914002,2.94048379932351,0,0
2015-09-28,44.58,34.83,18.575,44.58,34.83,18.575,3.79728532795772,3.55047908437791,2.92181659060382,0,0
2015-09-29,42.1,34.34,18.625,42.1,34.34,18.625,3.74004774068834,3.53631085546933,2.92450476426562,0,0
2015-09-30,41.49,37.17,18.3,41.49,37.17,18.3,3.72545243434478,3.61550198430916,2.90690105984738,0,0
2015-10-01,42.92,39.11,18.025,42.92,39.11,18.025,3.7593379177625,3.66637818876742,2.89175968317101,0,0
2015-10-02,45.9,37.59,17.65,45.9,37.59,17.65,3.8264651170665,3.62673805757609,2.87073578337931,0,0
2015-10-05,41.23,39.17,17.525,41.23,39.17,17.525,3.71916614671881,3.66791114767774,2.86362843292065,0,0
2015-10-06,39.45,37.31,18.2,39.45,37.31,18.2,3.67503404729188,3.61926138723307,2.90142159408275,0,0
2015-10-07,42.31,40.8,18.4,42.31,40.8,18.4,3.74502346473198,3.70868208141012,2.91235066461494,0,0
2015-10-08,48.34,47.32,18.6,48.34,47.32,18.6,3.87825937527534,3.85693303911019,2.92316158071916,0,0
2015-10-09,45.52,44.16,18.475,45.52,44.16,18.475,3.81815178981808,3.78781940196884,2.91641846683427,0,0
2015-10-12,44.99,35.57,18.7,44.99,35.57,18.7,3.80644024285308,3.57150258596036,2.92852352386054,0,0
2015-10-13,46.21,42.16,18.4,46.21,42.16,18.4,3.83319622488218,3.74147190423311,2.91235066461494,0,0
2015-10-14,51.91,44.79,18.275,51.91,44.79,18.275,3.94951144983914,3.80198490021921,2.90553400563584,0,0
2015-10-15,53.06,39.67,18.45,53.06,39.67,18.45,3.97142334870959,3.68059523452624,2.91506437048654,0,0
2015-10-16,55.55,47.75,18.475,55.55,47.75,18.475,4.01728351608564,3.86597906692674,2.91641846683427,0,0
2015-10-19,54.44,50.46,18.75,54.44,50.46,18.75,3.99709917778327,3.92118094321291,2.93119375241642,0,0
2015-10-20,53.19,48.35,18.475,53.19,48.35,18.475,3.97387040875423,3.8784662218993,2.91641846683427,0,0
2015-10-21,51.79,41.3,18.35,51.79,41.3,18.35,3.9471970804358,3.72086249996699,2.90962957450058,0,0
2015-10-22,49.08,37.14,18.3,49.08,37.14,18.3,3.89345161984271,3.61469455592456,2.90690105984738,0,0
2015-10-23,50.02,38.29,18.25,50.02,38.29,18.25,3.91242292544947,3.6451887654892,2.9041650800285,0,0
2015-10-26,47.27,39.37,18.05,47.27,39.37,18.05,3.85587584480515,3.67300410495565,2.89314568477889,0,0
2015-10-27,45.6,40.55,18.075,45.6,40.55,18.075,3.81990771652034,3.70253578056142,2.89452976804483,0,0
2015-10-28,49.37,42.3,18.05,49.37,42.3,18.05,3.89934295227077,3.74478708605223,2.89314568477889,0,0
2015-10-29,50.71,49.68,18.15,50.71,49.68,18.15,3.92612312980693,3.90560243762522,2.89867056071086,0,0
2015-10-30,45.07,43.07,17.75,45.07,43.07,17.75,3.80821683670256,3.76282669906602,2.87638551592142,0,0
2015-11-02,42.55,40.2,17.7,42.55,40.2,17.7,3.75067985501938,3.69386699562498,2.87356463957978,0,0
2015-11-03,45.47,41.61,17.5,45.47,41.61,17.5,3.81705276783692,3.72834052299485,2.86220088092947,0,0
2015-11-04,46.3,42.26,17.475,46.3,42.26,17.475,3.83514196109219,3.74384101218791,2.86077128811987,0,0
2015-11-05,46.22,43.85,17.175,46.22,43.85,17.175,3.83341260484623,3.78077471881819,2.84345483810841,0,0
2015-11-06,39.69,36.61,16.75,39.69,36.61,16.75,3.68109926679497,3.60032142713214,2.81839825827108,0,0
2015-11-09,37.28,28.42,16.475,37.28,28.42,16.475,3.61845698981739,3.34709312266895,2.80184408038857,0,0
2015-11-10,41.09,29.46,16.575,41.09,29.46,16.575,3.71576478289532,3.38303341103448,2.80789553607193,0,0
2015-11-11,36.69,35.02,16.375,36.69,35.02,16.375,3.60250423836719,3.55591932685771,2.79575578152132,0,0
2015-11-12,46.38,36.65,16.2,46.38,36.65,16.2,3.83686833182739,3.60141342833266,2.78501124223834,0,0
2015-11-13,38.56,31.52,16,38.56,31.52,16,3.65221546974235,3.45062226498968,2.77258872223978,0,0
2015-11-16,37.64,30.49,16.5,37.64,30.49,16.5,3.62806731471718,3.41739876100016,2.80336038090653,0,0
2015-11-17,35.72,30.66,17.075,35.72,30.66,17.075,3.5757107560083,3.42295887344367,2.83761540545685,0,0
2015-11-18,42.77,20.99,17.175,42.77,20.99,17.175,3.75583692223882,3.04404613383254,2.84345483810841,0,0
2015-11-19,40.98,25.48,17.425,40.98,25.48,17.425,3.71308414281075,3.23789383070396,2.85790595664659,0,0
2015-11-20,39.66,38.2,17.35,39.66,38.2,17.35,3.68034312309165,3.64283551561253,2.85359250639287,0,0
2015-11-23,64.64,49.87,17.625,64.64,49.87,17.625,4.16883341421284,3.90941961955803,2.86931834869833,0,0
2015-11-24,60.1,35.01,17.6,60.1,35.01,17.6,4.09600984154116,3.55563373496657,2.86789890204411,0,0
2015-11-25,55.5,41.96,17.875,55.5,41.96,17.875,4.01638302075239,3.7367167835281,2.88340308858007,0,0
2015-11-26,57.14,51.18,17.7,57.14,51.18,17.7,4.04550439680263,3.93534883073164,2.87356463957978,0,0
2015-11-27,53.67,36.52,17.775,53.67,36.52,17.775,3.98285418618874,3.59786005572677,2.8777929756893,0,0
2015-11-30,37.51,25.7,18.125,37.51,25.7,18.125,3.6246075640938,3.24649099190117,2.89729220074074,0,0
2015-12-01,45.39,35.85,18.025,45.39,35.85,18.025,3.81529181646837,3.57934356704563,2.89175968317101,0,0
2015-12-02,53.56,36.59,17.65,53.56,36.59,17.65,3.98080252082297,3.59977497903112,2.87073578337931,0,0
2015-12-03,45.3,42.34,17.3,45.3,42.34,17.3,3.81330703248899,3.74573226570672,2.85070650150373,0,0
2015-12-04,38.21,30.43,17.25,38.21,30.43,17.25,3.64309726145881,3.41542896390888,2.84781214347737,0,0
2015-12-07,40.8,40.64,16.85,40.8,40.64,16.85,3.70868208141012,3.70475280327023,2.82435065679837,0,0
